mobile
gsam
┏━━━━━━━━━━━━━━┳━━━━━━━╸T╺╸R╺╸A╺╸I╺╸N╺━━━━━━━┳━━━━━━━╸S╺╸T╺╸A╺╸T╺╸S╺━━━━━━━┳━━━━━━━╸V╺╸A╺╸L╺╸I╺╸D╺━━━━━━━┓
┃              ┃              ╷              ┃              ╷              ┃              ╷              ┃
┃       epoch  ┃        loss  │    accuracy  ┃        l.r.  │     elapsed  ┃        loss  │    accuracy  ┃
┃         159  ┃      2.0838  │     49.82 %  ┃   9.999e-02  │   03:40 min  ┃      1.6718  │     50.50 %  ┃
┃         160  ┃      2.0831  │     49.92 %  ┃   9.999e-02  │   03:40 min  ┃      1.4630  │     57.87 %  ┃
┃         161  ┃      2.0824  │     50.03 %  ┃   9.999e-02  │   03:40 min  ┃      1.6178  │     53.30 %  ┃
┃         162  ┃      2.0874  │     49.74 %  ┃   9.999e-02  │   03:40 min  ┃      1.5150  │     56.56 %  ┃
┃         163  ┃      2.0864  │     49.91 %  ┃   9.999e-02  │   03:40 min  ┃      1.5832  │     55.20 %  ┃
┃         164  ┃      2.0906  │     49.85 %  ┃   9.999e-02  │   03:39 min  ┃      1.4758  │     58.38 %  ┃
┃         165  ┃      2.0874  │     49.73 %  ┃   9.999e-02  │   03:40 min  ┃      1.5437  │     55.12 %  ┃
┃         166  ┃      2.0880  │     49.68 %  ┃   9.999e-02  │   03:40 min  ┃      1.5965  │     53.86 %  ┃
┃         167  ┃      2.0846  │     49.89 %  ┃   9.999e-02  │   03:40 min  ┃      1.4604  │     58.51 %  ┃
┃         168  ┃      2.0832  │     49.95 %  ┃   9.999e-02  │   03:39 min  ┃      1.6122  │     52.66 %  ┃
┃         169  ┃      2.0903  │     49.77 %  ┃   9.999e-02  │   03:40 min  ┃      1.4738  │     57.44 %  ┃
┃         170  ┃      2.0833  │     49.82 %  ┃   9.999e-02  │   03:40 min  ┃      1.5602  │     54.80 %  ┃
┃         171  ┃      2.0942  │     49.75 %  ┃   9.999e-02  │   03:39 min  ┃      1.4912  │     56.85 %  ┃
┃         172  ┃      2.0879  │     49.83 %  ┃   9.999e-02  │   03:40 min  ┃      1.4282  │     59.14 %  ┃
┃         173  ┃      2.0829  │     49.94 %  ┃   9.999e-02  │   03:40 min  ┃      1.4734  │     57.85 %  ┃
┃         174  ┃      2.0857  │     49.74 %  ┃   9.999e-02  │   03:40 min  ┃      1.4794  │     57.68 %  ┃
┃         175  ┃      2.0908  │     49.81 %  ┃   9.999e-02  │   03:40 min  ┃      1.4973  │     56.41 %  ┃
┃         176  ┃      2.0859  │     49.71 %  ┃   9.999e-02  │   03:40 min  ┃      1.5736  │     55.00 %  ┃
┃         177  ┃      2.0929  │     49.62 %  ┃   9.999e-02  │   03:40 min  ┃      1.6231  │     52.80 %  ┃
┃         178  ┃      2.0814  │     50.06 %  ┃   9.999e-02  │   03:40 min  ┃      1.5113  │     56.67 %  ┃
┃         179  ┃      2.0866  │     49.94 %  ┃   9.999e-02  │   03:40 min  ┃      1.4622  │     58.16 %  ┃
┃         180  ┃      2.0853  │     49.88 %  ┃   9.999e-02  │   03:40 min  ┃      1.4815  │     57.47 %  ┃
┃         181  ┃      2.0935  │     49.80 %  ┃   9.999e-02  │   03:40 min  ┃      1.4707  │     58.53 %  ┃
┃         182  ┃      2.0899  │     49.76 %  ┃   9.999e-02  │   03:40 min  ┃      1.5325  │     55.93 %  ┃
┃         183  ┃      2.0840  │     49.99 %  ┃   9.999e-02  │   03:40 min  ┃      1.4408  │     58.32 %  ┃
┃         184  ┃      2.0847  │     49.78 %  ┃   9.999e-02  │   03:40 min  ┃      1.5717  │     53.98 %  ┃
┃         185  ┃      2.0912  │     49.59 %  ┃   9.999e-02  │   03:40 min  ┃      1.5874  │     54.50 %  ┃
┃         186  ┃      2.0924  │     49.76 %  ┃   9.999e-02  │   03:40 min  ┃      1.5497  │     55.57 %  ┃
┃         187  ┃      2.0865  │     49.81 %  ┃   9.999e-02  │   03:40 min  ┃      1.4779  │     57.78 %  ┃
┃         188  ┃      2.0851  │     49.99 %  ┃   9.999e-02  │   03:40 min  ┃      1.5764  │     54.66 %  ┃
┃         189  ┃      2.0893  │     49.92 %  ┃   9.999e-02  │   03:40 min  ┃      1.4608  │     58.56 %  ┃
┃         190  ┃      2.0970  │     49.48 %  ┃   9.999e-02  │   03:40 min  ┃      1.4940  │     57.34 %  ┃
┃         191  ┃      2.0859  │     49.95 %  ┃   9.999e-02  │   03:40 min  ┃      1.4680  │     58.13 %  ┃
┃         192  ┃      2.0911  │     49.75 %  ┃   9.999e-02  │   03:39 min  ┃      1.4739  │     57.35 %  ┃
┃         193  ┃      2.0979  │     49.72 %  ┃   9.999e-02  │   03:40 min  ┃      1.4681  │     58.36 %  ┃
┃         194  ┃      2.0833  │     49.97 %  ┃   9.999e-02  │   03:40 min  ┃      1.6511  │     51.72 %  ┃
┃         195  ┃      2.0919  │     49.69 %  ┃   9.999e-02  │   03:40 min  ┃      1.5473  │     55.19 %  ┃
┃         196  ┃      2.0842  │     49.88 %  ┃   9.999e-02  │   03:40 min  ┃      1.4769  │     57.75 %  ┃
┃         197  ┃      2.0830  │     49.88 %  ┃   9.999e-02  │   03:40 min  ┃      1.5469  │     55.46 %  ┃
┃         198  ┃      2.0886  │     49.84 %  ┃   9.999e-02  │   03:40 min  ┃      1.4842  │     57.64 %  ┃
┃         199  ┃      2.0919  │     49.90 %  ┃   9.998e-02  │   03:40 min  ┃      1.4674  │     57.88 %  ┃
